id,number,year,make,model,vin,metric_units,front_facing_enhanced_url,front_facing_enhanced_ai_viz_url,dual_facing_enhanced_url,dual_facing_enhanced_ai_viz_url,front_facing_plain_url,driver_facing_plain_url,events
1208059,899,2013,Kenworth,800,1XKDD40X1DR959553,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2961365330/mp4-front_facing-9bd84b56-3604-4346-bffd-7a3ef66abd11.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240618-231716-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094939Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=d25ccb041aa6393a970ba7364d6b1e1e23f32dac4c657badb3b59d73ede3c157,,unsafe_lane_change
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2961413175/mp4-front_facing-86822a6b-9cda-460b-b9d2-77758ceebc68.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240619-030912-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094939Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=0bf056612a2f6df3718ddfbe9dbcee6891a8cfab4242b779cc57a1f6b45d0466,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2962324768/mp4-front_facing-22376f11-fe86-4076-ace1-f757ff2a777e.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240620-232717-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=2e717fa28ad8df3865de5744dc923629ef84cb4c37e0ada25d33024dd175edca,,unsafe_lane_change
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2963120322/mp4-front_facing-f310b358-f95d-4c1e-9401-30104276ea68.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240624-004035-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=8e5329b528dd48490fa7d15950b43417169cacee8ce66f4148ff10dd9cf28054,,unsafe_lane_change
1179249,855,2016,Peterbilt,389,1NPXD49X2GD305652,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2963252357/mp4-front_facing-3697ca7c-fa0c-4e3e-a1f5-4b5ce62a6e12.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240624-142348-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=57a9514c52aefb49fc42b01d301464d43aff166be7b1fe49df78ec7a78168563,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2965309570/mp4-front_facing-fe7e3d3e-bf81-4b7f-ba40-f31433dc2128.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240628-192319-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=14105bc42d43355a1cec0f95d29a4450149f709f5e1f0d0f986096125fb5c093,,unsafe_lane_change
1179249,855,2016,Peterbilt,389,1NPXD49X2GD305652,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2965422534/mp4-front_facing-d0626f39-cc73-412a-9883-fc55b6208e5c.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240629-000703-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=a6eb77db7dde1263bb79081ab102091924ecea0cf3713d73f933df8970f399a5,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2965548928/mp4-front_facing-79c24b59-d2e8-4968-9eb5-510f18347d60.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240629-155415-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=ea6537f80bdf91703d6641bee8faa213bef5a902b341280abb739874a29db4e1,,unsafe_lane_change
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2966445068/mp4-front_facing-2099f71f-705d-4240-b663-ec1a282df367.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240702-150853-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=6ac79a96634bf0482ed4c2b2541150c2a1e1f2b96d5701a8ee078d0d76af77ee,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2967167760/mp4-front_facing-36816657-de45-432f-aa08-2678001a996b.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240703-232803-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=7d89529cdf9a68c41b518ef7bb490997539b87b74d00e427e5feeaf3b55aa181,,unsafe_lane_change
1179248,900,2019,Kenworth,900,1XKWD40X4KR997302,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2967289245/mp4-front_facing-9a348213-d11d-4553-8e9c-e9187ed13f03.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240704-160220-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=5589f2b4a956e901ad8ae6806b8814431ec4c96a1becbb10f7f8c36a32c5ada4,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2967965187/mp4-front_facing-fd442d73-c3f5-4519-85eb-e00ea1db447c.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240707-235158-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=e3a0a1f8ba2f57ff2b4d465336cb518b2615b4c42af7f0f12cb25795935018b4,,unsafe_lane_change
1208059,899,2013,Kenworth,800,1XKDD40X1DR959553,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2969762875/mp4-front_facing-2483353d-9361-4324-b6a6-d2506950d136.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240711-200940-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=a6468cc966ee7134aaefa735c0ecaff1b9a5535433feb59cf1cdb591f44329c2,,unsafe_lane_change
1179252,905,,Peterbilt,389,1XPXD49X0KD261276,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2970662391/mp4-front_facing-f902e501-33f6-451a-98b0-7524e0529616.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240714-201605-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=a3bad44935763cdaeaed1b21171ee7cfe58d74cfb591ad245d9bd92f0e7a160c,,unsafe_lane_change
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2971166697/mp4-front_facing-c662746e-a1f5-4053-a20c-764720afb745.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240716-005836-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=0d2c4d4bd3da5162e4d3f630b428c955918b632fc0be613788c528955af10dab,,unsafe_lane_change
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2972300017/mp4-front_facing-527f7c13-0d00-4c59-a4e3-8e213fe68c12.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240718-130744-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=680a4c6b2ecb6fdd56c25d70f8a91caf61c62185e15b7ec0cc5289e5778f8d42,,unsafe_lane_change
1473363,898,2015,PETERBILT,389,1XPXD49X6FD290609,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2974345635/mp4-front_facing-8145167c-b9b5-4416-b922-ed62aa852810.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240723-201333-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=6ac94dada67ec094543db46fbc123cc256906859aab5d31ec4953b9434ea491c,,unsafe_lane_change
1520146,605,2018,KENWORTH,W9 Series,1XKWD40X2JJ994864,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2975813296/mp4-front_facing-b44ae91f-ae72-4544-b903-3b66255e8b33.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240727-000326-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=9e5ccf559d110ab1534bc274711473092d5d643c4f132dfb7e113c022ef9ed18,,unsafe_lane_change
1208059,899,2013,Kenworth,800,1XKDD40X1DR959553,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2977328964/mp4-front_facing-51385409-a49a-4055-939b-d45958b7e07d.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240731-165908-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=347b4f4ec74fa12450e014eca74e72bc6daa34d02c39914ba0a7f55b5a4655b9,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2980998727/mp4-front_facing-049f4e48-197d-417b-a088-526553048702.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240809-213631-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094940Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=b91ca7dcf02f690bafba225d3db0e8a99fd5ef136f54a5662b9132b0bd067363,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,unsafe_lane_change
1179249,855,2016,Peterbilt,389,1NPXD49X2GD305652,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2981407929/mp4-front_facing-5e86ea7c-0945-490d-b0b3-464bccf0e10d.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240812-000942-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=22671276c89ac1678e9bc8523fa3f5a3c185fb45f28b3c98b3279737c18ecdec,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2981408870/mp4-front_facing-883c5970-d264-4055-bc58-0d5e5ddf8631.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240812-001720-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=cded25c0e525826c01932b36c90cdb533fbe2d6c035400a648090d1cd402ae9d,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2982204455/mp4-front_facing-ec7fe023-74e0-4139-94b6-4e3a4bba0c78.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240813-194821-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=66c8373b67769c2aaca125293c68b71b6c5bc21e498d632e9f10490130867923,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2983625815/mp4-front_facing-f201a719-d02b-475e-908a-144f654bed74.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240816-200352-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=7194a7c756ef64feab6193fb70440a2cdde0ff8343f6d4f054432941492ed89a,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2984085338/mp4-front_facing-e607535e-6499-487c-987b-b677c6582a54.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240819-010054-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=f583a8c331bbe3bf7f2730c58e1dcdea8874e7eeabfabf93b7e2dbf54a733eaf,,unsafe_lane_change
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2984681546/mp4-front_facing-5946251b-6323-4e34-88c4-1e5dd1a4481b.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240820-151152-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=0f7b9e03ee907ab29caafdfbf548fe6186541d1057580b0ea0c923ac81fd7bb3,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2984785271/mp4-front_facing-e209cd31-655c-4402-80c0-706eaeefb776.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240820-180908-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=bd21a2f20fc29a3f83af5ae2c45aeafff714b031f19b4dafdc968b74d7abde74,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2984962059/mp4-front_facing-a146cd54-59b3-4b02-958f-895b3501496f.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240821-004803-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=ddf884039e0de810714112f31c72c0755e5d701db5af51104c7356a642c478ef,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2985950334/mp4-front_facing-53cfb13a-9a73-474f-8d3d-d7051b347262.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240823-041207-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=ee1c923c4bf2ad75d8c86a597db5bbdc3f24ac16204447a8f0d5210d56ec67be,,unsafe_lane_change
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2986379414/mp4-front_facing-692c2d1d-9d55-4120-9f31-8d5e0caf9865.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240824-005321-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=4aa479540cb0bfbb565789b03ba5bf1a1612c59a5982230253148beb89ecbfed,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2986396171/mp4-front_facing-d307ee09-18d9-414c-952f-cb42df40805d.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240824-025106-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=cb39283fcaae216690e48ec69f7d7c28abde3904ec101f045e337939d7c85740,,unsafe_lane_change
1179248,900,2019,Kenworth,900,1XKWD40X4KR997302,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2987168051/mp4-front_facing-7154ce77-7c24-4f4f-bc88-684d89724e7e.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240826-233622-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=ab651e95a625eeb274c0ac96718d505d44007b6291125bf6f52378213a86b0fb,,unsafe_lane_change
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2987596933/mp4-front_facing-dd03e91e-723b-4e0c-8c4e-712c7c3d0d01.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240827-211612-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=5bc1461e09aaa1ed3d7565e2abf90fa1241f1eaf61cd3c75bc8361af4188793b,,unsafe_lane_change
1564117,600,2015,MACK,CXU,1M1AW07Y4FM050867,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2987998552/mp4-front_facing-8e1d0d11-3f43-4b21-ac03-116488874e36.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240828-182505-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=1fdd5e1a367fc52779e354683c29ca79023cb1d217084e0ca63555ba80ebcfd7,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,https://keep-truckin-production.s3.amazonaws.com/uploads/camera_media/media/2988167327/mp4-front_facing-256c0c1d-5683-4664-a011-6e3f6dfae56c.mp4?response-content-disposition=attachment%3B%20filename%3DUnsafe_lane_change-Unidentified-20240829-002318-front_facing.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5S2T6Q3NMVPEPWE2%2F20240830%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240830T094941Z&X-Amz-Expires=600&X-Amz-SignedHeaders=host&X-Amz-Signature=65332aaabee859de714945b7022c17e0a4884ee996f262597271474970d74cb5,,unsafe_lane_change
1179254,6522,2019,Peterbilt,389,1NPXD49X0KD274815,True,,,,,,,unsafe_lane_change
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,road_facing_cam_obstruction
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,,,road_facing_cam_obstruction
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,,,road_facing_cam_obstruction
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,,,road_facing_cam_obstruction
1179251,204,,Peterbilt,579,1XPBD49X0ED234514,True,,,,,,,road_facing_cam_obstruction
1179255,880,,Kenworth,880,1XKZD40XXLJ960865,True,,,,,,,road_facing_cam_obstruction
1243160,895,2013,KENWORTH,W9 Series,1XKWD40X0DJ963262,True,,,,,,,road_facing_cam_obstruction
1179238,5911,,Peterbilt,389,1XPXD49XXKD617457,True,,,,,,,road_facing_cam_obstruction
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,road_facing_cam_obstruction
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,road_facing_cam_obstruction
1179248,900,2019,Kenworth,900,1XKWD40X4KR997302,True,,,,,,,road_facing_cam_obstruction
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,road_facing_cam_obstruction
1179250,890,,Peterbilt,389,1XPXD49X3ED241057,True,,,,,,,road_facing_cam_obstruction
